"label","Perturbation","value"
"ODE-ODE","diff1",-1.80019784648666
"ODE-ODE","diff1",0.949475899151994
"ODE-ODE","diff1",-0.0713000010684528
"ODE-ODE","diff1",0.401313792936767
"ODE-ODE","diff1",0.254313216035873
"ODE-ODE","diff1",0.552883442823499
"ODE-ODE","diff1",0.445474275951514
"ODE-ODE","diff1",-2.85698496069868
"ODE-ODE","diff1",-0.327727971190822
"ODE-ODE","diff1",-0.49635693510295
"ODE-ODE","diff1",0.0938213602466939
"ODE-ODE","diff1",0.585124736242293
"ODE-ODE","diff1",0.903748481227957
"ODE-ODE","diff1",-0.350809659111449
"ODE-ODE","diff1",1.61804229358676
"ODE-ODE","diff1",-0.0574984387540978
"ODE-ODE","diff1",-1.43334750625182
"ODE-ODE","diff1",-1.77466936262522
"ODE-ODE","diff1",-0.40837984134905
"ODE-ODE","diff1",-4.29498939570716
"ODE-ODE","diff1",0.139983060410471
"ODE-ODE","diff1",1.11225254889262
"ODE-ODE","diff1",1.20412295641791
"ODE-ODE","diff1",-0.287957741861342
"ODE-ODE","diff1",0.664300411360176
"ODE-ODE","diff1",-0.561054105631542
"ODE-ODE","diff1",-2.44420661573282
"ODE-ODE","diff1",0.988743006936278
"ODE-ODE","diff1",0.127068432298265
"ODE-ODE","diff1",-0.250854108372457
"ODE-ODE","diff1",0.359405640904275
"ODE-ODE","diff1",0.783762827871221
"ODE-ODE","diff1",0.00191248017868501
"ODE-ODE","diff1",-1.40195559819332
"ODE-ODE","diff1",0.345782210644799
"ODE-ODE","diff1",0.77581272461634
"ODE-ODE","diff1",-0.744411672329447
"ODE-ODE","diff1",0.223232884121116
"ODE-ODE","diff1",-0.103566255105942
"ODE-ODE","diff1",1.06407206420091
"ODE-ODE","diff1",1.23625069592756
"ODE-ODE","diff1",-2.19790159229889
"ODE-ODE","diff1",0.331300894385965
"ODE-ODE","diff1",-0.52292671291011
"ODE-ODE","diff1",-0.106289393126988
"ODE-ODE","diff1",0.84626059130412
"ODE-ODE","diff1",-1.05829149393671
"ODE-ODE","diff1",1.04524076026486
"ODE-ODE","diff1",-4.28977421408629
"ODE-ODE","diff1",-0.374710908426765
"ODE-ODE","diff1",0.445872962658658
"ODE-ODE","diff1",-0.433499884513857
"ODE-ODE","diff1",-0.128645465940554
"ODE-ODE","diff1",-0.059929984241888
"ODE-ODE","diff1",-2.42106451525137
"ODE-ODE","diff1",-0.456251345867347
"ODE-ODE","diff1",-0.413321490367086
"ODE-ODE","diff1",-0.694026537518906
"ODE-ODE","diff1",0.430878372035069
"ODE-ODE","diff1",-3.99509721002458
"ODE-ODE","diff1",-0.145198243905689
"ODE-ODE","diff1",0.788361231467941
"ODE-ODE","diff1",0.643477687264866
"ODE-ODE","diff1",0.946657682128191
"ODE-ODE","diff1",-1.78837281680853
"ODE-ODE","diff1",0.036203017295381
"ODE-ODE","diff1",-0.0337241670870741
"ODE-ODE","diff1",-0.485646849150438
"ODE-ODE","diff1",-1.06072152756002
"ODE-ODE","diff1",-0.440056403107037
"ODE-ODE","diff1",0.583655498416962
"ODE-ODE","diff1",0.0196983190283087
"ODE-ODE","diff1",-0.279560748855644
"ODE-ODE","diff1",0.374230886501005
"ODE-ODE","diff1",-0.350797962498336
"ODE-ODE","diff1",-0.290417662982466
