"est","label","ending.day","ending.date","parameter"
1.15552572246306,"MLE",354,2021-01-19,"R"
1.15322644033148,"MLE",355,2021-01-20,"R"
1.15403002299725,"MLE",356,2021-01-21,"R"
1.1529458233525,"MLE",357,2021-01-22,"R"
1.15371931463152,"MLE",358,2021-01-23,"R"
1.1525022507412,"MLE",359,2021-01-24,"R"
1.154659680319,"MLE",360,2021-01-25,"R"
1.15328412406891,"MLE",361,2021-01-26,"R"
1.15265027149738,"MLE",362,2021-01-27,"R"
1.15208904764158,"MLE",363,2021-01-28,"R"
1.15431060699127,"MLE",364,2021-01-29,"R"
1.15431744604977,"MLE",365,2021-01-30,"R"
1.15424631020317,"MLE",366,2021-01-31,"R"
1.1557300342965,"MLE",367,2021-02-01,"R"
1.15481053216861,"MLE",368,2021-02-02,"R"
1.15533623314674,"MLE",369,2021-02-03,"R"
1.15512854297398,"MLE",370,2021-02-04,"R"
1.15518121874229,"MLE",371,2021-02-05,"R"
1.15601165145147,"MLE",372,2021-02-06,"R"
1.15647272630534,"MLE",373,2021-02-07,"R"
1.15600183350704,"MLE",374,2021-02-08,"R"
1.15721811856008,"MLE",375,2021-02-09,"R"
1.15685557393924,"MLE",376,2021-02-10,"R"
1.15604798520172,"MLE",377,2021-02-11,"R"
1.15706752644695,"MLE",378,2021-02-12,"R"
1.1575538969356,"MLE",379,2021-02-13,"R"
1.15744691133809,"MLE",380,2021-02-14,"R"
1.1577726179285,"MLE",381,2021-02-15,"R"
1.15615873696545,"MLE",382,2021-02-16,"R"
1.15787385022539,"MLE",383,2021-02-17,"R"
1.15763512554753,"MLE",384,2021-02-18,"R"
1.15891051106831,"MLE",385,2021-02-19,"R"
1.16003816557609,"MLE",386,2021-02-20,"R"
1.1602564442584,"MLE",387,2021-02-21,"R"
1.15904876713552,"MLE",388,2021-02-22,"R"
1.16037532242301,"MLE",389,2021-02-23,"R"
1.15911151772294,"MLE",390,2021-02-24,"R"
1.16095497215774,"MLE",391,2021-02-25,"R"
1.15893512376833,"MLE",392,2021-02-26,"R"
1.16032844145936,"MLE",393,2021-02-27,"R"
1.16223911315936,"MLE",394,2021-02-28,"R"
1.16081130523411,"MLE",395,2021-03-01,"R"
1.1602994200143,"MLE",396,2021-03-02,"R"
1.16060391713202,"MLE",397,2021-03-03,"R"
1.16078794912768,"MLE",398,2021-03-04,"R"
1.15983680815487,"MLE",399,2021-03-05,"R"
1.16006968755289,"MLE",400,2021-03-06,"R"
1.16076429398596,"MLE",401,2021-03-07,"R"
1.15952889639591,"MLE",402,2021-03-08,"R"
1.16168168476427,"MLE",403,2021-03-09,"R"
1.16002656014744,"MLE",404,2021-03-10,"R"
1.16042384592145,"MLE",405,2021-03-11,"R"
